유저명,티어,승패,챔피언,포지션,Kill,Death,Assist,킬관여율
부바왓슨,Silver 4,WIN,JarvanIV,jungle,3 , 3 , 5,2.67
부바왓슨,Silver 4,LOSS,Alistar,support,0 , 3 , 3,1.00
부바왓슨,Silver 4,LOSS,Alistar,support,1 , 4 , 6,1.75
부바왓슨,Silver 4,LOSS,Alistar,support,0 , 4 , 3,0.75
부바왓슨,Silver 4,LOSS,Alistar,support,1 , 11 , 18,1.73
AD킬러말파,Silver 2,LOSS,Sion,top,7 , 10 , 9,1.60
AD킬러말파,Silver 2,WIN,Sion,top,2 , 7 , 15,2.43
AD킬러말파,Silver 2,WIN,Sion,top,2 , 1 , 1,3.00
AD킬러말파,Silver 2,LOSS,Malphite,top,6 , 5 , 4,2.00
AD킬러말파,Silver 2,WIN,Sion,top,3 , 5 , 8,2.20
AD킬러말파,Silver 2,WIN,Sion,top,10 , 7 , 8,2.57
AD킬러말파,Silver 2,LOSS,Sion,top,1 , 11 , 3,0.36
AD킬러말파,Silver 2,LOSS,Nasus,top,5 , 13 , 8,1.00
AD킬러말파,Silver 2,LOSS,Nasus,support,1 , 4 , 2,0.75
AD킬러말파,Silver 2,WIN,Sion,mid,4 , 7 , 9,1.86
AD킬러말파,Silver 2,LOSS,Sion,top,6 , 12 , 23,2.42
AD킬러말파,Silver 2,LOSS,Sion,top,13 , 5 , 9,4.40
AD킬러말파,Silver 2,WIN,Sion,top,13 , 6 , 14,4.50
AD킬러말파,Silver 2,WIN,Nasus,top,14 , 3 , 5,6.33
AD킬러말파,Silver 2,WIN,Sion,top,0 , 7 , 3,0.43
AD킬러말파,Silver 2,LOSS,Soraka,top,1 , 8 , 1,0.25
AD킬러말파,Silver 2,LOSS,Sion,top,1 , 13 , 1,0.15
AD킬러말파,Silver 2,LOSS,Sion,top,2 , 10 , 0,0.20
AD킬러말파,Silver 2,LOSS,Sion,top,4 , 6 , 8,2.00
AD킬러말파,Silver 2,WIN,Sion,mid,5 , 15 , 4,0.60
AD킬러말파,Silver 2,LOSS,Sion,top,4 , 13 , 9,1.00
AD킬러말파,Silver 2,LOSS,Sion,top,4 , 12 , 7,0.92
AD킬러말파,Silver 2,WIN,Malphite,top,10 , 2 , 5,7.50
AD킬러말파,Silver 2,LOSS,Sion,top,1 , 8 , 0,0.13
AD킬러말파,Silver 2,WIN,Sion,top,14 , 11 , 17,2.82
AD킬러말파,Silver 2,WIN,Nasus,top,5 , 2 , 2,3.50
AD킬러말파,Silver 2,LOSS,Sion,top,3 , 8 , 0,0.38
AD킬러말파,Silver 2,WIN,Sion,top,6 , 12 , 5,0.92
AD킬러말파,Silver 2,LOSS,Sion,top,5 , 8 , 5,1.25
AD킬러말파,Silver 2,WIN,Sion,top,2 , 5 , 8,2.00
미오맘,Gold 4,LOSS,Ashe,adc,3 , 8 , 10,1.63
미오맘,Gold 4,WIN,Ezreal,adc,14 , 8 , 13,3.38
미오맘,Gold 4,WIN,Ezreal,adc,11 , 4 , 13,6.00
미오맘,Gold 4,WIN,Twitch,adc,12 , 0 , 4 ,6.00
미오맘,Gold 4,WIN,Lucian,adc,21 , 8 , 9,3.75
미오맘,Gold 4,LOSS,Ashe,adc,10 , 11 , 15,2.27
미오맘,Gold 4,WIN,Vayne,adc,2 , 0 , 0,2.00
미오맘,Gold 4,WIN,Ashe,adc,9 , 6 , 18,4.50
미오맘,Gold 4,LOSS,Vayne,adc,1 , 5 , 0,0.20
미오맘,Gold 4,LOSS,Ashe,adc,6 , 7 , 4,1.43
미오맘,Gold 4,WIN,Lucian,adc,16 , 3 , 14 ,0.00
미오맘,Gold 4,WIN,Ashe,adc,20 , 2 , 12 ,6.00
미오맘,Gold 4,WIN,Sivir,adc,17 , 10 , 14,3.10
미오맘,Gold 4,WIN,Vayne,adc,13 , 2 , 7 ,0.00
미오맘,Gold 4,WIN,Ashe,adc,10 , 0 , 10 ,0.00
미오맘,Gold 4,WIN,Vayne,adc,17 , 3 , 13 ,0.00
미오맘,Gold 4,WIN,Kaisa,adc,10 , 4 , 9,4.75
미오맘,Gold 4,LOSS,Lucian,adc,6 , 8 , 15,2.63
미오맘,Gold 4,WIN,Lucian,adc,3 , 4 , 5,2.00
미오맘,Gold 4,WIN,Vayne,adc,10 , 2 , 3,6.50
미오맘,Gold 4,LOSS,Samira,adc,14 , 12 , 17,2.58
미오맘,Gold 4,WIN,Ezreal,adc,3 , 0 , 3,6.00
미오맘,Gold 4,LOSS,Lucian,adc,15 , 7 , 9,3.43
미오맘,Gold 4,LOSS,Lucian,adc,1 , 5 , 0,0.20
미오맘,Gold 4,WIN,Lucian,adc,4 , 2 , 4,4.00
미오맘,Gold 4,LOSS,Vayne,adc,9 , 8 , 7,2.00
미오맘,Gold 4,WIN,Tristana,adc,14 , 11 , 9,2.09
미오맘,Gold 4,WIN,Samira,adc,12 , 0 , 2 ,4.00
미오맘,Gold 4,WIN,Lucian,adc,14 , 5 , 8,4.40
미오맘,Gold 4,WIN,Vayne,adc,10 , 2 , 3,6.50
두툼한고기카레,Platinum 1,LOSS,Yasuo,mid,5 , 5 , 0,1.00
두툼한고기카레,Platinum 1,LOSS,LeeSin,jungle,10 , 9 , 2,1.33
두툼한고기카레,Platinum 1,LOSS,XinZhao,jungle,11 , 12 , 12,1.92
두툼한고기카레,Platinum 1,WIN,Gwen,jungle,8 , 3 , 11,6.33
두툼한고기카레,Platinum 1,WIN,XinZhao,jungle,15 , 2 , 15 ,5.00
두툼한고기카레,Platinum 1,WIN,Nidalee,jungle,13 , 2 , 12 ,2.50
두툼한고기카레,Platinum 1,LOSS,Jinx,adc,1 , 3 , 1,0.67
두툼한고기카레,Platinum 1,LOSS,Ezreal,adc,9 , 6 , 7,2.67
두툼한고기카레,Platinum 1,WIN,Yone,adc,8 , 3 , 8,5.33
두툼한고기카레,Platinum 1,LOSS,Jhin,adc,6 , 6 , 20,4.33
두툼한고기카레,Platinum 1,LOSS,Jhin,adc,7 , 4 , 8,3.75
두툼한고기카레,Platinum 1,LOSS,Viego,jungle,4 , 13 , 8,0.92
두툼한고기카레,Platinum 1,WIN,Viego,jungle,10 , 11 , 12,2.00
두툼한고기카레,Platinum 1,WIN,Viego,jungle,15 , 6 , 8,3.83
두툼한고기카레,Platinum 1,LOSS,LeeSin,jungle,6 , 8 , 0,0.75
두툼한고기카레,Platinum 1,LOSS,Soraka,jungle,0 , 5 , 24,4.80
두툼한고기카레,Platinum 1,WIN,Sona,top,1 , 12 , 48,4.08
두툼한고기카레,Platinum 1,WIN,Vayne,top,10 , 5 , 3,2.60
두툼한고기카레,Platinum 1,WIN,Nautilus,support,6 , 4 , 18,6.00
두툼한고기카레,Platinum 1,LOSS,Hecarim,jungle,2 , 5 , 4,1.20
두툼한고기카레,Platinum 1,WIN,Hecarim,jungle,3 , 1 , 1,4.00
두툼한고기카레,Platinum 1,LOSS,Viego,jungle,8 , 10 , 9,1.70
두툼한고기카레,Platinum 1,WIN,Viego,jungle,8 , 6 , 9,2.83
두툼한고기카레,Platinum 1,WIN,Viego,jungle,19 , 8 , 9,3.50
두툼한고기카레,Platinum 1,LOSS,LeeSin,jungle,6 , 8 , 8,1.75
두툼한고기카레,Platinum 1,WIN,XinZhao,jungle,7 , 4 , 7,3.50
두툼한고기카레,Platinum 1,LOSS,Talon,jungle,11 , 5 , 8,3.80
두툼한고기카레,Platinum 1,LOSS,RekSai,jungle,3 , 5 , 5,1.60
두툼한고기카레,Platinum 1,WIN,Ahri,mid,9 , 11 , 8,1.55
냥 뀨,Gold 4,LOSS,Akshan,mid,4 , 9 , 2,0.67
냥 뀨,Gold 4,LOSS,Tryndamere,top,2 , 5 , 2,0.80
냥 뀨,Gold 4,WIN,Jax,top,2 , 8 , 4,0.75
냥 뀨,Gold 4,LOSS,Vayne,adc,3 , 6 , 3,1.00
냥 뀨,Gold 4,WIN,Ezreal,adc,7 , 4 , 10,4.25
냥 뀨,Gold 4,WIN,Ezreal,adc,8 , 2 , 12 ,0.00
냥 뀨,Gold 4,WIN,Samira,adc,7 , 3 , 8,5.00
냥 뀨,Gold 4,WIN,Khazix,jungle,11 , 5 , 4,3.00
냥 뀨,Gold 4,LOSS,Irelia,top,9 , 7 , 2,1.57
냥 뀨,Gold 4,LOSS,Lucian,adc,2 , 7 , 2,0.57
냥 뀨,Gold 4,WIN,Garen,top,1 , 7 , 3,0.57
냥 뀨,Gold 4,WIN,Sett,top,5 , 8 , 4,1.13
냥 뀨,Gold 4,WIN,Kayle,top,9 , 3 , 6,5.00
냥 뀨,Gold 4,WIN,Irelia,top,6 , 6 , 2,1.33
냥 뀨,Gold 4,LOSS,Kaisa,adc,4 , 9 , 7,1.22
냥 뀨,Gold 4,LOSS,Darius,top,2 , 6 , 1,0.50
냥 뀨,Gold 4,LOSS,Malphite,top,0 , 8 , 4,0.50
냥 뀨,Gold 4,WIN,Senna,support,15 , 9 , 14,3.22
냥 뀨,Gold 4,WIN,Vayne,top,10 , 3 , 0,3.33
냥 뀨,Gold 4,WIN,Ezreal,adc,6 , 2 , 10,8.00
냥 뀨,Gold 4,LOSS,Leblanc,mid,6 , 7 , 5,1.57
냥 뀨,Gold 4,WIN,Amumu,jungle,6 , 4 , 10,4.00
냥 뀨,Gold 4,LOSS,Vayne,top,5 , 5 , 2,1.40
냥 뀨,Gold 4,LOSS,Kaisa,adc,3 , 6 , 3,1.00
냥 뀨,Gold 4,WIN,Darius,top,13 , 4 , 3,4.00
냥 뀨,Gold 4,LOSS,Lucian,adc,11 , 6 , 3,2.33
냥 뀨,Gold 4,WIN,Malphite,top,4 , 7 , 11,2.14
냥 뀨,Gold 4,LOSS,Talon,jungle,1 , 10 , 6,0.70
냥 뀨,Gold 4,LOSS,Caitlyn,adc,10 , 6 , 4,2.33
냥 뀨,Gold 4,WIN,Jinx,adc,10 , 2 , 19 ,4.50
gk2yo,Gold 4,WIN,Khazix,jungle,3 , 5 , 7,2.00
gk2yo,Gold 4,WIN,Blitzcrank,support,4 , 2 , 6,5.00
gk2yo,Gold 4,LOSS,Brand,support,2 , 4 , 1,0.75
gk2yo,Gold 4,WIN,Taric,top,1 , 8 , 17,2.25
gk2yo,Gold 4,WIN,Singed,top,0 , 1 , 0,0.00
gk2yo,Gold 4,WIN,Singed,top,4 , 7 , 4,1.14
gk2yo,Gold 4,WIN,Illaoi,top,5 , 6 , 6,1.83
gk2yo,Gold 4,LOSS,Zac,mid,4 , 8 , 4,1.00
gk2yo,Gold 4,LOSS,Fiddlesticks,jungle,4 , 3 , 2,2.00
gk2yo,Gold 4,LOSS,Ezreal,adc,5 , 10 , 6,1.10
gk2yo,Gold 4,WIN,Corki,adc,6 , 5 , 7,2.60
gk2yo,Gold 4,WIN,Sion,mid,2 , 2 , 6,4.00
gk2yo,Gold 4,LOSS,Elise,jungle,8 , 9 , 11,2.11
gk2yo,Gold 4,WIN,Rumble,jungle,4 , 3 , 4,2.67
gk2yo,Gold 4,LOSS,Ashe,adc,2 , 3 , 4,2.00
gk2yo,Gold 4,LOSS,Rengar,jungle,3 , 3 , 0,1.00
gk2yo,Gold 4,LOSS,Viktor,adc,5 , 5 , 3,1.60
gk2yo,Gold 4,WIN,Brand,adc,14 , 6 , 12,4.33
gk2yo,Gold 4,WIN,Fiddlesticks,jungle,4 , 1 , 11 ,5.00
gk2yo,Gold 4,LOSS,Karma,support,2 , 10 , 13,1.50
gk2yo,Gold 4,LOSS,Warwick,top,1 , 6 , 4,0.83
gk2yo,Gold 4,LOSS,Karma,top,2 , 2 , 8,5.00
gk2yo,Gold 4,WIN,Illaoi,top,5 , 2 , 0,2.50
gk2yo,Gold 4,WIN,Kayn,top,5 , 6 , 7,2.00
gk2yo,Gold 4,LOSS,Rumble,top,1 , 12 , 2,0.25
gk2yo,Gold 4,LOSS,Zac,top,3 , 8 , 13,2.00
gk2yo,Gold 4,LOSS,Zac,jungle,2 , 2 , 1,1.50
gk2yo,Gold 4,LOSS,Sett,top,3 , 7 , 4,1.00
gk2yo,Gold 4,LOSS,Malphite,mid,5 , 5 , 12,3.40
토끼는빠르지,Iron 3,WIN,Teemo,top,3 , 1 , 1,4.00
토끼는빠르지,Iron 3,WIN,Teemo,top,7 , 3 , 2,3.00
토끼는빠르지,Iron 3,WIN,Teemo,top,3 , 1 , 0,3.00
토끼는빠르지,Iron 3,RE,Teemo,top,1 , 1 , 0,1.00
토끼는빠르지,Iron 3,WIN,Lulu,support,1 , 4 , 12,3.25
토끼는빠르지,Iron 3,LOSS,Yuumi,support,2 , 6 , 22,4.00
토끼는빠르지,Iron 3,WIN,Teemo,support,0 , 1 , 4,4.00
토끼는빠르지,Iron 3,LOSS,Leona,support,0 , 6 , 1,0.17
토끼는빠르지,Iron 3,WIN,Leona,support,2 , 4 , 14,4.00
토끼는빠르지,Iron 3,LOSS,Morgana,support,0 , 10 , 7,0.70
토끼는빠르지,Iron 3,LOSS,Leona,support,0 , 7 , 3,0.43
토끼는빠르지,Iron 3,LOSS,Teemo,top,4 , 13 , 13,1.31
토끼는빠르지,Iron 3,WIN,Zoe,mid,4 , 5 , 3,1.40
토끼는빠르지,Iron 3,WIN,Leona,support,5 , 10 , 15,2.00
토끼는빠르지,Iron 3,LOSS,Teemo,mid,5 , 12 , 10,1.25
토끼는빠르지,Iron 3,WIN,Teemo,mid,2 , 2 , 3,2.50
토끼는빠르지,Iron 3,WIN,Teemo,mid,8 , 6 , 8,2.67
토끼는빠르지,Iron 3,WIN,Lulu,support,2 , 8 , 14,2.00
토끼는빠르지,Iron 3,WIN,Teemo,top,4 , 1 , 0,4.00
토끼는빠르지,Iron 3,LOSS,Teemo,mid,9 , 8 , 4,1.63
토끼는빠르지,Iron 3,LOSS,Leona,support,3 , 0 , 1,4.00
토끼는빠르지,Iron 3,LOSS,Lulu,support,0 , 7 , 3,0.43
토끼는빠르지,Iron 3,WIN,Yuumi,support,2 , 9 , 19,2.33
토끼는빠르지,Iron 3,LOSS,Yuumi,support,2 , 7 , 20,3.14
토끼는빠르지,Iron 3,WIN,Teemo,support,6 , 4 , 7,3.25
토끼는빠르지,Iron 3,LOSS,Leona,support,1 , 6 , 2,0.50
토끼는빠르지,Iron 3,LOSS,Teemo,top,1 , 7 , 3,0.57
토끼는빠르지,Iron 3,WIN,Teemo,support,4 , 3 , 3,2.33
토끼는빠르지,Iron 3,WIN,Lulu,support,0 , 3 , 12,4.00
토끼는빠르지,Iron 3,WIN,Teemo,top,1 , 5 , 5,1.20
Jesus Shot,Bronze 4,WIN,Yuumi,support,1 , 2 , 19 ,0.00
Jesus Shot,Bronze 4,WIN,MissFortune,support,5 , 0 , 1,6.00
Jesus Shot,Bronze 4,LOSS,MissFortune,support,2 , 3 , 2,1.33
Jesus Shot,Bronze 4,LOSS,MissFortune,mid,2 , 2 , 5,3.50
Jesus Shot,Bronze 4,WIN,MissFortune,adc,9 , 7 , 9,2.57
Jesus Shot,Bronze 4,WIN,MissFortune,mid,5 , 2 , 5,5.00
Jesus Shot,Bronze 4,LOSS,Teemo,mid,1 , 6 , 3,0.67
Jesus Shot,Bronze 4,LOSS,Nasus,mid,3 , 7 , 6,1.29
Jesus Shot,Bronze 4,LOSS,Ahri,mid,3 , 4 , 0,0.75
Jesus Shot,Bronze 4,WIN,Teemo,mid,11 , 5 , 6,3.40
Jesus Shot,Bronze 4,LOSS,MissFortune,support,4 , 9 , 4,0.89
Jesus Shot,Bronze 4,LOSS,Teemo,mid,3 , 5 , 4,1.40
Jesus Shot,Bronze 4,LOSS,Ahri,mid,2 , 4 , 2,1.00
Jesus Shot,Bronze 4,LOSS,Malzahar,mid,6 , 8 , 15,2.63
Jesus Shot,Bronze 4,WIN,Brand,support,1 , 0 , 1,2.00
Jesus Shot,Bronze 4,WIN,Brand,mid,4 , 10 , 5,0.90
Jesus Shot,Bronze 4,RE,Brand,mid,0 , 0 , 0,0.00
Jesus Shot,Bronze 4,LOSS,Malzahar,mid,2 , 8 , 1,0.38
Jesus Shot,Bronze 4,WIN,Brand,support,8 , 6 , 18,4.33
Jesus Shot,Bronze 4,LOSS,Trundle,top,14 , 14 , 9,1.64
Jesus Shot,Bronze 4,WIN,Trundle,top,10 , 3 , 1,3.67
Jesus Shot,Bronze 4,LOSS,Renekton,mid,5 , 7 , 2,1.00
Jesus Shot,Bronze 4,LOSS,Teemo,mid,0 , 3 , 0,0.00
Jesus Shot,Bronze 4,LOSS,Ahri,support,1 , 7 , 4,0.71
Jesus Shot,Bronze 4,LOSS,Ashe,support,1 , 10 , 5,0.60
Jesus Shot,Bronze 4,LOSS,Yuumi,support,1 , 1 , 2,3.00
Jesus Shot,Bronze 4,LOSS,Ahri,mid,1 , 9 , 5,0.67
Jesus Shot,Bronze 4,LOSS,Ekko,mid,4 , 6 , 10,2.33
Jesus Shot,Bronze 4,LOSS,Ashe,adc,11 , 7 , 1,1.71
Jesus Shot,Bronze 4,LOSS,Teemo,support,2 , 7 , 2,0.57
럐 영,Diamond 4,WIN,Jinx,adc,12 , 7 , 26,5.43
럐 영,Diamond 4,WIN,Irelia,mid,9 , 10 , 4,1.30
럐 영,Diamond 4,LOSS,Irelia,top,3 , 10 , 2,0.50
럐 영,Diamond 4,WIN,Nidalee,jungle,10 , 2 , 13 ,1.50
럐 영,Diamond 4,LOSS,Jinx,adc,8 , 14 , 7,1.07
럐 영,Diamond 4,LOSS,Zed,jungle,4 , 3 , 1,1.67
럐 영,Diamond 4,LOSS,Rengar,jungle,13 , 5 , 4,3.40
럐 영,Diamond 4,LOSS,Graves,jungle,2 , 6 , 4,1.00
럐 영,Diamond 4,LOSS,Nidalee,jungle,6 , 4 , 2,2.00
럐 영,Diamond 4,WIN,Diana,jungle,3 , 2 , 8,5.50
럐 영,Diamond 4,WIN,Karthus,jungle,7 , 4 , 6,3.25
럐 영,Diamond 4,WIN,Karthus,jungle,11 , 5 , 13,4.80
럐 영,Diamond 4,WIN,Diana,jungle,11 , 7 , 4,2.14
럐 영,Diamond 4,WIN,Rengar,jungle,7 , 8 , 13,2.50
럐 영,Diamond 4,WIN,Rengar,jungle,17 , 11 , 9,2.36
럐 영,Diamond 4,WIN,Rengar,jungle,10 , 3 , 4,4.67
럐 영,Diamond 4,WIN,Yasuo,mid,8 , 10 , 9,1.70
럐 영,Diamond 4,LOSS,Pyke,support,4 , 12 , 11,1.25
럐 영,Diamond 4,LOSS,LeeSin,jungle,12 , 6 , 7,3.17
럐 영,Diamond 4,WIN,Jinx,adc,13 , 10 , 15,2.80
럐 영,Diamond 4,WIN,Jayce,top,6 , 2 , 4,5.00
럐 영,Diamond 4,LOSS,Lillia,jungle,20 , 14 , 17,2.64
럐 영,Diamond 4,LOSS,Talon,jungle,2 , 6 , 1,0.50
럐 영,Diamond 4,LOSS,Zed,jungle,16 , 9 , 8,2.67
럐 영,Diamond 4,LOSS,Zed,jungle,4 , 6 , 6,1.67
럐 영,Diamond 4,LOSS,Zed,jungle,18 , 12 , 9,2.25
럐 영,Diamond 4,WIN,Rengar,jungle,7 , 4 , 2,2.25
z주노z,Diamond 4,WIN,Vi,jungle,8 , 5 , 11,3.80
z주노z,Diamond 4,WIN,Vi,jungle,1 , 1 , 4,5.00
z주노z,Diamond 4,WIN,Vi,jungle,11 , 2 , 9 ,0.00
z주노z,Diamond 4,LOSS,Vi,jungle,1 , 12 , 3,0.33
z주노z,Diamond 4,LOSS,Sylas,jungle,8 , 12 , 10,1.50
z주노z,Diamond 4,LOSS,Vex,top,5 , 9 , 15,2.22
z주노z,Diamond 4,WIN,Corki,mid,16 , 9 , 25,4.56
z주노z,Diamond 4,LOSS,Pyke,adc,29 , 10 , 15,4.40
z주노z,Diamond 4,LOSS,Xayah,adc,18 , 10 , 22,4.00
z주노z,Diamond 4,WIN,Kaisa,jungle,21 , 9 , 16,4.11
z주노z,Diamond 4,LOSS,Akali,adc,30 , 13 , 16,3.54
z주노z,Diamond 4,WIN,Zoe,adc,6 , 5 , 12,3.60
z주노z,Diamond 4,LOSS,Akali,mid,9 , 12 , 16,2.08
z주노z,Diamond 4,WIN,Irelia,adc,19 , 10 , 21,4.00
z주노z,Diamond 4,WIN,Akali,mid,19 , 10 , 14,3.30
z주노z,Diamond 4,WIN,Kaisa,mid,2 , 3 , 13,5.00
z주노z,Diamond 4,WIN,Brand,top,9 , 8 , 29,4.75
z주노z,Diamond 4,WIN,Vi,jungle,8 , 2 , 6,7.00
z주노z,Diamond 4,LOSS,Diana,jungle,6 , 5 , 12,3.60
z주노z,Diamond 4,WIN,Vi,jungle,7 , 4 , 6,3.25
z주노z,Diamond 4,WIN,Vi,jungle,13 , 4 , 8,5.25
z주노z,Diamond 4,LOSS,Varus,top,14 , 11 , 21,3.18
z주노z,Diamond 4,WIN,Corki,adc,10 , 6 , 17,4.50
z주노z,Diamond 4,LOSS,Vi,jungle,1 , 6 , 5,1.00
z주노z,Diamond 4,LOSS,Vi,jungle,5 , 10 , 3,0.80
z주노z,Diamond 4,WIN,Samira,adc,11 , 11 , 19,2.73
z주노z,Diamond 4,LOSS,Zoe,adc,6 , 7 , 12,2.57
z주노z,Diamond 4,WIN,Diana,top,27 , 12 , 19,3.83
z주노z,Diamond 4,WIN,Pyke,jungle,27 , 7 , 20,6.71
z주노z,Diamond 4,LOSS,Zoe,jungle,7 , 10 , 18,2.50
원양어선노예,Gold 3,LOSS,Jinx,adc,0 , 5 , 2,0.40
원양어선노예,Gold 3,WIN,LeeSin,jungle,10 , 11 , 18,2.55
원양어선노예,Gold 3,LOSS,Nidalee,jungle,1 , 8 , 6,0.88
원양어선노예,Gold 3,WIN,Khazix,jungle,6 , 3 , 7,4.33
원양어선노예,Gold 3,LOSS,Jhin,adc,7 , 7 , 8,2.14
원양어선노예,Gold 3,WIN,Ezreal,adc,6 , 5 , 10,3.20
원양어선노예,Gold 3,WIN,Ezreal,adc,10 , 6 , 10,3.33
원양어선노예,Gold 3,WIN,MissFortune,support,1 , 6 , 8,1.50
원양어선노예,Gold 3,LOSS,Xayah,adc,1 , 6 , 4,0.83
원양어선노예,Gold 3,WIN,Malphite,top,5 , 12 , 16,1.75
원양어선노예,Gold 3,LOSS,Singed,top,3 , 8 , 5,1.00
원양어선노예,Gold 3,WIN,Sejuani,jungle,2 , 5 , 16,3.60
원양어선노예,Gold 3,WIN,Nautilus,support,1 , 9 , 14,1.67
원양어선노예,Gold 3,LOSS,Khazix,jungle,6 , 8 , 8,1.75
원양어선노예,Gold 3,LOSS,Lucian,adc,6 , 5 , 2,1.60
원양어선노예,Gold 3,LOSS,Poppy,top,3 , 9 , 6,1.00
원양어선노예,Gold 3,WIN,Riven,top,4 , 1 , 3,7.00
원양어선노예,Gold 3,LOSS,Ezreal,adc,5 , 9 , 10,1.67
원양어선노예,Gold 3,LOSS,Irelia,top,4 , 7 , 2,0.86
원양어선노예,Gold 3,LOSS,Trundle,top,3 , 7 , 3,0.86
원양어선노예,Gold 3,WIN,Zac,top,7 , 1 , 10 ,7.00
원양어선노예,Gold 3,LOSS,Shen,top,1 , 3 , 12,4.33
원양어선노예,Gold 3,WIN,Malphite,top,1 , 5 , 10,2.20
원양어선노예,Gold 3,WIN,Kennen,top,2 , 9 , 17,2.11
원양어선노예,Gold 3,WIN,Shaco,jungle,8 , 5 , 3,2.20
원양어선노예,Gold 3,LOSS,Gragas,jungle,1 , 6 , 1,0.33
원양어선노예,Gold 3,WIN,Khazix,jungle,6 , 3 , 6,4.00
원양어선노예,Gold 3,WIN,Shaco,jungle,16 , 4 , 14,7.50
원양어선노예,Gold 3,LOSS,Ezreal,adc,3 , 7 , 5,1.14
원양어선노예,Gold 3,WIN,Ezreal,adc,11 , 4 , 7,4.50
유미는츄르츄릅,Unranked,WIN,Velkoz,top,11 , 7 , 25,5.14
유미는츄르츄릅,Unranked,LOSS,Lucian,adc,4 , 9 , 18,2.44
유미는츄르츄릅,Unranked,LOSS,Nami,adc,4 , 8 , 29,4.13
유미는츄르츄릅,Unranked,LOSS,Ivern,mid,1 , 3 , 4,1.67
유미는츄르츄릅,Unranked,WIN,Jhin,top,14 , 7 , 23,5.29
유미는츄르츄릅,Unranked,WIN,Soraka,adc,1 , 2 , 43 ,2.00
유미는츄르츄릅,Unranked,WIN,Lulu,top,8 , 4 , 28,9.00
유미는츄르츄릅,Unranked,LOSS,Blitzcrank,adc,4 , 10 , 19,2.30
유미는츄르츄릅,Unranked,WIN,Malphite,top,13 , 7 , 18,4.43
유미는츄르츄릅,Unranked,WIN,Teemo,top,11 , 9 , 21,3.56
유미는츄르츄릅,Unranked,WIN,Yuumi,support,6 , 3 , 30 ,2.00
유미는츄르츄릅,Unranked,WIN,Heimerdinger,jungle,3 , 4 , 23,6.50
유미는츄르츄릅,Unranked,LOSS,TwistedFate,jungle,5 , 10 , 17,2.20
유미는츄르츄릅,Unranked,LOSS,Heimerdinger,jungle,1 , 2 , 4,2.50
유미는츄르츄릅,Unranked,LOSS,Lulu,adc,0 , 6 , 32,5.33
유미는츄르츄릅,Unranked,WIN,Zilean,mid,4 , 10 , 45,4.90
유미는츄르츄릅,Unranked,WIN,Ashe,adc,7 , 6 , 39,7.67
유미는츄르츄릅,Unranked,WIN,Lulu,adc,3 , 4 , 35,9.50
유미는츄르츄릅,Unranked,WIN,Sona,adc,1 , 4 , 27,7.00
유미는츄르츄릅,Unranked,WIN,Malzahar,top,6 , 4 , 29,8.75
유미는츄르츄릅,Unranked,WIN,Velkoz,top,7 , 4 , 17,6.00
유미는츄르츄릅,Unranked,LOSS,Neeko,top,7 , 5 , 7,2.80
유미는츄르츄릅,Unranked,LOSS,Zilean,top,1 , 5 , 15,3.20
유미는츄르츄릅,Unranked,WIN,Vladimir,adc,15 , 18 , 15,1.67
유미는츄르츄릅,Unranked,WIN,Brand,jungle,8 , 5 , 16,4.80
유미는츄르츄릅,Unranked,LOSS,Sivir,top,7 , 4 , 24,7.75
유미는츄르츄릅,Unranked,LOSS,Yuumi,jungle,6 , 5 , 21,5.40
유미는츄르츄릅,Unranked,WIN,Sivir,support,4 , 2 , 15,9.50
유미는츄르츄릅,Unranked,LOSS,AurelionSol,mid,2 , 11 , 11,1.18
유미는츄르츄릅,Unranked,WIN,Yuumi,jungle,3 , 3 , 39 ,4.00
정글탓이얌,Gold 4,LOSS,Jax,top,14 , 12 , 3,1.42
정글탓이얌,Gold 4,LOSS,Jhin,adc,8 , 7 , 6,2.00
정글탓이얌,Gold 4,LOSS,Ahri,top,7 , 7 , 9,2.29
정글탓이얌,Gold 4,LOSS,Lux,adc,3 , 7 , 8,1.57
정글탓이얌,Gold 4,LOSS,Samira,adc,4 , 5 , 0,0.80
정글탓이얌,Gold 4,LOSS,Senna,adc,4 , 11 , 3,0.64
정글탓이얌,Gold 4,WIN,Galio,mid,5 , 10 , 22,2.70
정글탓이얌,Gold 4,WIN,Jhin,adc,15 , 4 , 6,5.25
정글탓이얌,Gold 4,WIN,Ahri,mid,9 , 6 , 10,3.17
정글탓이얌,Gold 4,LOSS,LeeSin,jungle,1 , 8 , 3,0.50
정글탓이얌,Gold 4,WIN,Kindred,top,7 , 5 , 9,3.20
정글탓이얌,Gold 4,WIN,Leblanc,top,10 , 4 , 9,4.75
정글탓이얌,Gold 4,WIN,Jhin,adc,17 , 5 , 10,5.40
정글탓이얌,Gold 4,LOSS,Akali,mid,5 , 7 , 0,0.71
정글탓이얌,Gold 4,LOSS,Jhin,adc,2 , 6 , 0,0.33
정글탓이얌,Gold 4,LOSS,Akali,mid,2 , 10 , 3,0.50
정글탓이얌,Gold 4,LOSS,LeeSin,jungle,10 , 6 , 13,3.83
정글탓이얌,Gold 4,LOSS,Sivir,adc,8 , 7 , 11,2.71
정글탓이얌,Gold 4,LOSS,Irelia,mid,1 , 8 , 5,0.75
